//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4817
-6.86625001,-8.12699999,-1.43050002,136,154,24,1.000000,1.000000,230.029871,48801.000000,1.000000
-6.86525002,-8.12374999,-1.43199997,130,142,17,1.000000,1.000000,230.009317,49151.000000,1.000000
-6.86125001,-8.12650000,-1.43099999,165,173,42,1.000000,1.000000,230.050425,49238.000000,1.000000
-6.86125001,-8.12650000,-1.42800003,150,161,36,1.000000,1.000000,230.050409,48561.000000,1.000000
-6.86974999,-8.13574999,-1.40375000,133,148,112,1.000000,1.000000,230.070932,55114.000000,1.000000
-6.86150000,-8.12325000,-1.39050000,127,106,67,1.000000,1.000000,230.029825,65535.000000,1.000000
-6.85824999,-8.12100001,-1.39175003,76,65,33,1.000000,1.000000,230.029825,65535.000000,1.000000
-6.85824999,-8.12100001,-1.38599997,182,167,131,1.000000,1.000000,230.029810,65535.000000,1.000000
-6.85749999,-8.11775001,-1.39050000,91,72,34,1.000000,1.000000,230.009272,65535.000000,1.000000
-6.85775003,-8.12049999,-1.38299995,138,136,98,1.000000,1.000000,230.029810,65535.000000,1.000000
-6.85800001,-8.11799999,-1.38200002,140,142,76,1.000000,1.000000,230.009256,65535.000000,1.000000
-6.85400000,-8.11500000,-1.38299995,165,144,79,1.000000,1.000000,230.009272,65535.000000,1.000000
-6.84949997,-8.11200001,-1.38375001,126,95,43,1.000000,1.000000,230.009272,65535.000000,1.000000
-6.94575003,-8.03425001,-0.96524995,91,93,62,1.000000,1.000000,229.083979,45852.000000,1.000000
-6.94825003,-8.03275000,-0.96299999,51,58,29,1.000000,1.000000,229.063425,48954.000000,1.000000
-6.94500002,-8.03400000,-0.96775001,88,88,57,1.000000,1.000000,229.083994,46486.000000,1.000000
-6.94200000,-8.03449999,-0.96750002,98,94,67,1.000000,1.000000,229.104532,43799.000000,1.000000
-6.94425002,-8.02999999,-0.96725004,67,69,38,1.000000,1.000000,229.063440,49063.000000,1.000000
-6.94474998,-8.03049999,-0.96474998,69,75,42,1.000000,1.000000,229.063440,49151.000000,1.000000
-6.94275001,-8.03249999,-0.95625000,98,102,84,1.000000,1.000000,229.083979,46726.000000,1.000000
-6.84699997,-8.19150000,-1.78549998,78,90,65,1.000000,1.000000,211.625101,49478.000000,1.000000
-6.84500000,-8.19500001,-1.78350001,81,95,72,1.000000,1.000000,211.604547,49194.000000,1.000000
-6.84875003,-8.19150000,-1.78250002,68,78,51,1.000000,1.000000,211.645639,49544.000000,1.000000
-6.84699997,-8.19225000,-1.78224998,81,91,66,1.000000,1.000000,211.625101,49741.000000,1.000000
-6.84124997,-8.19675001,-1.78275000,128,143,120,1.000000,1.000000,211.563456,48561.000000,1.000000
-6.83849999,-8.19600000,-1.78124999,132,145,119,1.000000,1.000000,211.542902,49719.000000,1.000000
-6.83600000,-8.19675001,-1.78200000,115,128,101,1.000000,1.000000,211.522348,49653.000000,1.000000
-6.80375001,-8.19175001,-1.78500002,95,90,48,1.000000,1.000000,211.234644,49457.000000,1.000000
-6.80300000,-8.18825000,-1.78399997,121,120,76,1.000000,1.000000,211.234629,48408.000000,1.000000
-6.84524998,-8.19550001,-1.78025001,85,97,75,1.000000,1.000000,211.604547,49697.000000,1.000000
-6.84875003,-8.19150000,-1.77974998,70,81,51,1.000000,1.000000,211.645639,49478.000000,1.000000
-6.84500000,-8.19350000,-1.77850001,103,115,91,1.000000,1.000000,211.604547,50199.000000,1.000000
-6.84725002,-8.19275000,-1.77899998,85,95,69,1.000000,1.000000,211.625086,50156.000000,1.000000
-6.84274998,-8.19600000,-1.78075003,94,108,82,1.000000,1.000000,211.583994,49478.000000,1.000000
-6.84274998,-8.19550001,-1.77824997,96,109,84,1.000000,1.000000,211.583994,49304.000000,1.000000
-6.84075001,-8.19375001,-1.77600002,106,120,97,1.000000,1.000000,211.563440,50134.000000,1.000000
-6.84225002,-8.19275000,-1.77700000,108,122,98,1.000000,1.000000,211.583994,50112.000000,1.000000
-6.84349999,-8.17050000,-1.76550000,105,115,86,1.000000,1.000000,211.645609,43624.000000,1.000000
-6.84625003,-8.17224999,-1.74599998,100,111,79,1.000000,1.000000,211.666147,44126.000000,1.000000
-6.79924998,-8.18450000,-1.76674997,129,125,88,1.000000,1.000000,211.214060,48342.000000,1.000000
-6.79849997,-8.18250000,-1.76525002,121,117,79,1.000000,1.000000,211.214060,50134.000000,1.000000
-6.80099997,-8.18150001,-1.76200002,103,99,54,1.000000,1.000000,211.234598,49588.000000,1.000000
-6.79775003,-8.17799999,-1.76475000,120,116,73,1.000000,1.000000,211.214060,49741.000000,1.000000
-6.79975000,-8.17650001,-1.76174998,103,92,47,1.000000,1.000000,211.234598,49435.000000,1.000000
-6.79950002,-8.17550000,-1.75975000,100,85,48,1.000000,1.000000,211.234598,49326.000000,1.000000
-6.77624998,-8.15624999,-1.76499998,120,117,70,1.000000,1.000000,211.070185,45699.000000,1.000000
-6.89275000,-8.13524999,-1.40724998,87,102,72,1.000000,1.000000,212.179453,48452.000000,1.000000
-6.89275000,-8.13524999,-1.40449994,81,93,62,1.000000,1.000000,212.179453,48758.000000,1.000000
-6.89425001,-8.13274999,-1.40325003,76,82,50,1.000000,1.000000,212.199991,48277.000000,1.000000
-6.89575002,-8.12775000,-1.40200000,66,68,37,1.000000,1.000000,212.220545,48867.000000,1.000000
-6.89400002,-8.13225000,-1.40074997,83,83,52,1.000000,1.000000,212.199991,47556.000000,1.000000
-6.89374998,-8.13025000,-1.39899998,80,80,49,1.000000,1.000000,212.199991,48386.000000,1.000000
-6.86600003,-8.15999999,-1.48124998,98,100,97,1.000000,1.000000,211.891855,49762.000000,1.000000
-6.86850003,-8.15874999,-1.48100000,90,94,90,1.000000,1.000000,211.912409,49653.000000,1.000000
-6.86375001,-8.15824999,-1.48225003,100,102,100,1.000000,1.000000,211.871302,49282.000000,1.000000
-6.86375001,-8.15874999,-1.47925001,103,106,106,1.000000,1.000000,211.871302,48561.000000,1.000000
-6.86099997,-8.15700000,-1.48024999,99,103,102,1.000000,1.000000,211.850763,48102.000000,1.000000
-6.87625000,-8.15225001,-1.47500002,94,101,94,1.000000,1.000000,211.994593,46988.000000,1.000000
-6.87775001,-8.15150001,-1.47299998,89,96,89,1.000000,1.000000,212.015146,46770.000000,1.000000
-6.87625000,-8.15275001,-1.47200000,88,94,88,1.000000,1.000000,211.994593,48102.000000,1.000000
-6.87824997,-8.15350001,-1.46950000,86,93,86,1.000000,1.000000,212.015146,48998.000000,1.000000
-6.87775001,-8.15049999,-1.47600000,100,108,100,1.000000,1.000000,212.015146,45699.000000,1.000000
-6.88000003,-8.14875000,-1.47075003,101,107,94,1.000000,1.000000,212.035685,45219.000000,1.000000
-6.87649998,-8.15374999,-1.46899997,88,94,88,1.000000,1.000000,211.994593,49653.000000,1.000000
-6.87799999,-8.15249999,-1.46724998,101,108,104,1.000000,1.000000,212.015146,48779.000000,1.000000
-6.88000003,-8.14924999,-1.46799999,111,119,106,1.000000,1.000000,212.035685,46617.000000,1.000000
-6.87974998,-8.14724999,-1.46625000,118,129,115,1.000000,1.000000,212.035685,47163.000000,1.000000
-6.88000003,-8.14924999,-1.46275001,96,107,91,1.000000,1.000000,212.035685,47207.000000,1.000000
-6.87275002,-8.14875000,-1.46299999,104,111,110,1.000000,1.000000,211.974039,48168.000000,1.000000
-6.85849998,-8.15749999,-1.47825002,123,128,121,1.000000,1.000000,211.830210,47097.000000,1.000000
-6.85625002,-8.15675001,-1.47825002,117,120,108,1.000000,1.000000,211.809656,45088.000000,1.000000
-6.85575000,-8.15525000,-1.47650003,109,112,100,1.000000,1.000000,211.809656,44804.000000,1.000000
-6.88224998,-8.14750000,-1.46074998,96,105,78,1.000000,1.000000,212.056223,46158.000000,1.000000
-6.88224998,-8.14825000,-1.45775002,97,105,82,1.000000,1.000000,212.056223,46573.000000,1.000000
-6.88399997,-8.14775001,-1.45600002,60,64,39,1.000000,1.000000,212.076776,46376.000000,1.000000
-6.88399997,-8.14650001,-1.45375001,62,66,46,1.000000,1.000000,212.076761,46092.000000,1.000000
-6.89199999,-8.14224999,-1.41224998,77,80,61,1.000000,1.000000,212.158915,48605.000000,1.000000
-6.89124999,-8.13875001,-1.41099995,89,100,77,1.000000,1.000000,212.158915,48080.000000,1.000000
-6.89124999,-8.13974999,-1.40800004,85,96,74,1.000000,1.000000,212.158899,48430.000000,1.000000
-6.89100000,-8.13850000,-1.40599995,87,100,76,1.000000,1.000000,212.158899,48779.000000,1.000000
-6.89575002,-8.12850001,-1.39650004,76,79,45,1.000000,1.000000,212.220530,47927.000000,1.000000
-6.89549998,-8.12699999,-1.40500002,73,80,46,1.000000,1.000000,212.220545,47862.000000,1.000000
-6.89549998,-8.12699999,-1.39975005,69,70,39,1.000000,1.000000,212.220545,48561.000000,1.000000
-6.80225000,-8.18575000,-1.78399997,58,57,25,1.000000,1.000000,203.317671,50549.000000,1.000000
-6.78099999,-8.17149999,-1.77074998,149,131,90,1.000000,1.000000,203.173811,47338.000000,1.000000
-6.78999999,-8.17450001,-1.77574997,136,110,62,1.000000,1.000000,203.214918,49129.000000,1.000000
-6.79024997,-8.17450001,-1.77224999,67,63,16,1.000000,1.000000,203.214910,49020.000000,1.000000
-6.79325000,-8.17599999,-1.77350002,118,105,52,1.000000,1.000000,203.235464,49457.000000,1.000000
-6.78674999,-8.17274999,-1.77149998,77,68,27,1.000000,1.000000,203.194364,47753.000000,1.000000
-6.79499999,-8.18525000,-1.77824997,98,83,37,1.000000,1.000000,203.297117,49282.000000,1.000000
-6.79950002,-8.18049999,-1.77299999,72,60,15,1.000000,1.000000,203.276564,49435.000000,1.000000
-6.79900000,-8.18700000,-1.77899998,64,61,29,1.000000,1.000000,203.317671,49304.000000,1.000000
-6.80674997,-8.19025000,-1.78900003,58,67,51,1.000000,1.000000,203.358778,51685.000000,1.000000
-6.80899999,-8.18949999,-1.78650003,72,80,66,1.000000,1.000000,203.358770,52930.000000,1.000000
-6.81200001,-8.19175001,-1.78675001,105,112,104,1.000000,1.000000,203.379324,51925.000000,1.000000
-6.81249997,-8.18800001,-1.78450000,99,107,92,1.000000,1.000000,203.358770,53170.000000,1.000000
-6.81100002,-8.18575000,-1.78350001,70,78,53,1.000000,1.000000,203.338217,52843.000000,1.000000
-6.81324998,-8.18749999,-1.78149997,65,75,57,1.000000,1.000000,203.358763,52209.000000,1.000000
-6.81549999,-8.19375001,-1.78775000,96,101,95,1.000000,1.000000,203.399870,52231.000000,1.000000
-6.81025002,-8.18600001,-1.77974998,73,86,55,1.000000,1.000000,203.338217,52995.000000,1.000000
-6.76350001,-8.15949999,-1.34100001,53,53,6,1.000000,1.000000,203.070623,65535.000000,1.000000
-6.76675001,-8.15424999,-1.34275001,81,80,40,1.000000,1.000000,203.050077,65535.000000,1.000000
-6.76925001,-8.15350001,-1.33374994,76,73,34,1.000000,1.000000,203.050062,65535.000000,1.000000
-6.78199998,-8.15150001,-1.34075003,72,70,33,1.000000,1.000000,203.070616,65535.000000,1.000000
-6.77650002,-8.15025001,-1.33950000,70,67,33,1.000000,1.000000,203.050070,65535.000000,1.000000
-6.77599999,-8.15400000,-1.33524995,102,101,52,1.000000,1.000000,203.070616,65535.000000,1.000000
-6.76374999,-8.15900000,-1.32824998,93,89,41,1.000000,1.000000,203.070616,65535.000000,1.000000
-6.77274999,-8.15174999,-1.32849997,82,74,40,1.000000,1.000000,203.050062,65535.000000,1.000000
-6.77274999,-8.15174999,-1.32224994,59,53,24,1.000000,1.000000,203.050054,65535.000000,1.000000
-6.81399998,-8.18075000,-1.76824998,109,112,86,1.000000,1.000000,203.317648,52799.000000,1.000000
-6.81525001,-8.16350000,-1.73124998,83,71,45,2.000000,1.000000,203.214857,43100.000000,1.000000
-6.81600002,-8.16600000,-1.73124998,91,80,52,1.000000,1.000000,203.235411,46595.000000,1.000000
-6.81675002,-8.16275000,-1.72500002,71,72,53,2.000000,1.000000,203.214849,44847.000000,1.000000
-6.81700000,-8.16275000,-1.72850000,87,86,65,2.000000,1.000000,203.214857,43449.000000,1.000000
-6.84875003,-8.14349999,-1.46275001,160,142,52,1.000000,1.000000,203.194029,49435.000000,1.000000
-6.85174999,-8.14250000,-1.46049999,113,106,30,1.000000,1.000000,203.194021,48605.000000,1.000000
-6.85125002,-8.14599999,-1.46299999,173,154,80,1.000000,1.000000,203.214575,49107.000000,1.000000
-6.85625002,-8.14400001,-1.46799999,148,131,50,1.000000,1.000000,203.214582,52012.000000,1.000000
-6.84924999,-8.14325001,-1.45625000,155,161,81,1.000000,1.000000,203.194021,48692.000000,1.000000
-6.85050002,-8.14250000,-1.45350003,146,153,53,1.000000,1.000000,203.194014,49085.000000,1.000000
-6.85274997,-8.14549999,-1.45999997,132,130,66,1.000000,1.000000,203.214575,49020.000000,1.000000
-6.85200003,-8.14224999,-1.45050000,153,147,29,1.000000,1.000000,203.194014,49151.000000,1.000000
-6.85300002,-8.13800000,-1.44950002,149,154,57,1.000000,1.000000,203.173460,49500.000000,1.000000
-6.85325000,-8.13774999,-1.44625001,181,184,116,1.000000,1.000000,203.173452,49304.000000,1.000000
-6.85849998,-8.14300000,-1.44875001,137,139,56,1.000000,1.000000,203.214560,51925.000000,1.000000
-6.85349998,-8.15525000,-1.47775000,120,121,112,1.000000,1.000000,203.276243,48124.000000,1.000000
-6.85450003,-8.13750001,-1.44324999,132,141,83,1.000000,1.000000,203.173452,48408.000000,1.000000
-6.84075001,-8.12675001,-1.39025002,68,72,22,1.000000,1.000000,203.070654,65535.000000,1.000000
-6.85674998,-8.12999999,-1.43875002,111,123,58,1.000000,1.000000,203.132345,46333.000000,1.000000
-6.86050001,-8.12475001,-1.43774997,88,96,43,2.000000,1.000000,203.111792,45088.000000,1.000000
-6.85650000,-8.12999999,-1.43524998,70,83,27,1.000000,1.000000,203.132338,46376.000000,1.000000
-6.86150000,-8.12424999,-1.43475001,81,89,40,2.000000,1.000000,203.111784,45765.000000,1.000000
-6.86074999,-8.12450000,-1.43099999,67,70,21,2.000000,1.000000,203.111784,46355.000000,1.000000
-6.85924998,-8.12874999,-1.42950004,85,89,39,1.000000,1.000000,203.132338,47600.000000,1.000000
-6.85775003,-8.12925001,-1.42549997,85,86,31,1.000000,1.000000,203.132330,47993.000000,1.000000
-6.86125001,-8.12424999,-1.42800003,98,96,47,2.000000,1.000000,203.111784,45590.000000,1.000000
-6.86674997,-8.12900000,-1.40074997,119,115,34,1.000000,1.000000,203.152853,52471.000000,1.000000
-6.85249999,-8.12499999,-1.39074998,92,95,47,1.000000,1.000000,203.091200,65535.000000,1.000000
-6.86150000,-8.12374999,-1.39124995,90,90,22,1.000000,1.000000,203.111746,65535.000000,1.000000
-6.86399999,-8.12299999,-1.38875001,110,111,36,1.000000,1.000000,203.111738,65535.000000,1.000000
-6.85599998,-8.12350001,-1.38525002,77,77,15,1.000000,1.000000,203.091192,65535.000000,1.000000
-6.86074999,-8.13150000,-1.39550000,131,131,38,1.000000,1.000000,203.152853,49959.000000,1.000000
-6.87125000,-8.12699999,-1.39574998,135,124,32,1.000000,1.000000,203.152845,51925.000000,1.000000
-6.87175003,-8.12675001,-1.39249998,172,160,62,1.000000,1.000000,203.152845,53782.000000,1.000000
-6.87100002,-8.12350001,-1.39000004,151,154,64,1.000000,1.000000,203.132292,63612.000000,1.000000
-6.87249997,-8.12275000,-1.38725000,126,133,57,1.000000,1.000000,203.132284,63022.000000,1.000000
-6.79650000,-8.14149999,-1.34949999,77,74,40,1.000000,1.000000,203.050070,65535.000000,1.000000
-6.78999999,-8.14799999,-1.34674995,46,44,6,1.000000,1.000000,203.070623,65535.000000,1.000000
-6.78550002,-8.14349999,-1.33875006,46,41,12,1.000000,1.000000,203.029516,65535.000000,1.000000
-6.78900001,-8.14474999,-1.33725005,85,80,41,1.000000,1.000000,203.050062,65535.000000,1.000000
-6.79024997,-8.14775001,-1.33374994,64,55,21,1.000000,1.000000,203.070608,65535.000000,1.000000
-6.79574999,-8.13925000,-1.33900004,47,41,10,1.000000,1.000000,203.029516,65535.000000,1.000000
-6.79249999,-8.14050000,-1.33450001,52,46,14,1.000000,1.000000,203.029509,65535.000000,1.000000
-6.79475001,-8.14250000,-1.33250003,70,63,31,1.000000,1.000000,203.050054,65535.000000,1.000000
-6.79024997,-8.14775001,-1.33024996,53,47,9,1.000000,1.000000,203.070608,65535.000000,1.000000
-6.79574999,-8.14549999,-1.32900005,48,47,18,1.000000,1.000000,203.070600,65535.000000,1.000000
-6.78825000,-8.14224999,-1.32649999,57,50,19,1.000000,1.000000,203.029501,65535.000000,1.000000
-6.78849998,-8.14474999,-1.32400005,55,48,19,1.000000,1.000000,203.050047,65535.000000,1.000000
-6.79300001,-8.14024999,-1.33149999,57,49,20,1.000000,1.000000,203.029509,65535.000000,1.000000
-6.88675001,-8.09249999,-1.31874996,47,35,17,1.000000,1.000000,202.988356,47054.000000,1.000000
-6.88549999,-8.09650000,-1.31049996,45,41,21,1.000000,1.000000,203.008902,47862.000000,1.000000
-6.88649997,-8.09624999,-1.30750006,64,51,28,1.000000,1.000000,203.008894,46114.000000,1.000000
-6.88575003,-8.09624999,-1.30399995,103,94,59,1.000000,1.000000,203.008894,47032.000000,1.000000
-6.88925001,-8.09499999,-1.31499999,45,41,21,1.000000,1.000000,203.008902,46551.000000,1.000000
-6.88799998,-8.09200000,-1.30600005,90,79,46,1.000000,1.000000,202.988340,44957.000000,1.000000
-6.88750002,-8.09200000,-1.30249994,96,87,52,1.000000,1.000000,202.988340,46202.000000,1.000000
-6.88425002,-8.09675001,-1.29675000,62,58,30,1.000000,1.000000,203.008886,48146.000000,1.000000
-6.88724998,-8.09200000,-1.29899996,49,43,18,1.000000,1.000000,202.988340,46311.000000,1.000000
-6.89850000,-8.07399999,-1.21450000,84,85,44,1.000000,1.000000,202.906042,46944.000000,1.000000
-6.90124998,-8.07274999,-1.21199995,49,49,14,1.000000,1.000000,202.906042,47207.000000,1.000000
-6.90150002,-8.07524999,-1.21199995,50,53,17,1.000000,1.000000,202.926588,48976.000000,1.000000
-6.89750001,-8.07450001,-1.20750003,48,46,12,1.000000,1.000000,202.906034,47731.000000,1.000000
-6.93649998,-8.03200000,-1.01574998,34,32,20,1.000000,1.000000,202.761969,45656.000000,1.000000
-6.93775001,-8.03525000,-1.01850002,35,35,23,1.000000,1.000000,202.782522,44192.000000,1.000000
-6.93749997,-8.03150000,-0.99299996,33,35,20,3.000000,1.000000,202.761946,43690.000000,1.000000
-6.93799999,-8.03499999,-0.99250000,32,35,21,1.000000,1.000000,202.782499,49435.000000,1.000000
-6.93799999,-8.03499999,-0.98925000,32,36,21,1.000000,1.000000,202.782492,48408.000000,1.000000
-6.94000003,-8.03049999,-0.99025004,29,32,15,2.000000,1.000000,202.761946,46508.000000,1.000000
-6.93925002,-8.03075000,-0.98700004,33,35,19,1.000000,1.000000,202.761938,46224.000000,1.000000
-6.94074997,-8.02999999,-0.97100001,36,40,27,1.000000,1.000000,202.761923,49238.000000,1.000000
-6.94074997,-8.03374999,-0.96400004,29,35,20,1.000000,1.000000,202.782469,49697.000000,1.000000
-6.93974999,-8.03400000,-0.96050005,34,41,25,1.000000,1.000000,202.782461,49020.000000,1.000000
-6.94675002,-8.03100001,-0.97499996,36,40,26,1.000000,1.000000,202.782476,52690.000000,1.000000
-6.94750002,-8.03100001,-0.97174995,38,44,30,1.000000,1.000000,202.782476,51707.000000,1.000000
-6.94350001,-8.02900000,-0.96849995,36,41,27,1.000000,1.000000,202.761923,49260.000000,1.000000
-6.94525001,-8.03175001,-0.96824997,30,36,22,1.000000,1.000000,202.782469,50789.000000,1.000000
-6.81724998,-8.16350000,-1.75924998,179,167,124,2.000000,2.000000,263.794809,43580.000000,1.000000
-6.81649998,-8.16350000,-1.75024997,148,130,87,1.000000,1.000000,263.794794,45350.000000,1.000000
-6.84274998,-8.17349999,-1.73900002,145,153,70,1.000000,1.000000,272.981897,48364.000000,1.000000
-6.77624998,-8.17474999,-1.76775002,136,139,82,2.000000,1.000000,272.879145,43821.000000,1.000000
-6.87399998,-8.13825001,-1.44550001,165,164,114,1.000000,1.000000,273.043467,45306.000000,1.000000
-6.86300001,-8.14474999,-1.46049999,142,145,91,1.000000,1.000000,273.022928,46311.000000,1.000000
-6.86300001,-8.14325001,-1.44700002,168,167,120,1.000000,1.000000,273.022913,50461.000000,1.000000
-6.87300000,-8.13449999,-1.40549999,175,179,120,1.000000,1.000000,273.043451,50505.000000,1.000000
-6.88675001,-8.12699999,-1.39525002,169,168,99,1.000000,1.000000,273.064005,48692.000000,1.000000
-6.85900000,-8.16399999,-1.67500000,159,161,91,1.000000,1.000000,144.655695,47010.000000,1.000000
-6.88200000,-8.12124999,-1.41224998,156,155,59,1.000000,1.000000,144.717283,50265.000000,1.000000
-6.90425000,-8.07849999,-1.37875002,135,134,42,3.000000,2.000000,144.778925,44061.000000,1.000000
-6.89949998,-8.09450000,-1.37000006,170,168,80,2.000000,2.000000,144.758373,43624.000000,1.000000
-6.91900000,-8.07600000,-1.33374994,128,132,58,2.000000,1.000000,144.799465,14898.000000,1.000000
-7.26449999,-8.09299999,-1.26025002,99,103,89,1.000000,1.000000,139.922968,47512.000000,1.000000
-7.26350001,-8.08099999,-1.26525002,74,80,61,1.000000,1.000000,139.943521,47403.000000,1.000000
-7.19549999,-8.08474999,-1.24375003,188,177,138,1.000000,1.000000,139.799660,47884.000000,1.000000
-7.20049998,-8.07925000,-1.25000005,178,171,116,1.000000,1.000000,139.820213,46682.000000,1.000000
-7.17574999,-8.08700000,-1.24025004,177,164,113,1.000000,1.000000,139.758560,47207.000000,1.000000
-7.10349998,-7.91350000,-1.21075004,79,75,46,1.000000,1.000000,139.922956,49129.000000,1.000000
-7.08299998,-7.92400002,-1.20450001,114,101,44,1.000000,1.000000,139.861303,48474.000000,1.000000
