//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4474
-7.21175000,-7.91850000,-0.70775002,118,133,75,2.000000,1.000000,215.322596,35061.000000,0.000000
-7.21175000,-7.91850000,-0.70524996,100,112,71,2.000000,1.000000,215.322596,34777.000000,0.000000
-7.20900002,-7.91774999,-0.70524996,115,124,85,2.000000,1.000000,215.302042,37922.000000,0.000000
-7.21349999,-7.91799997,-0.70100003,123,136,93,2.000000,1.000000,215.343134,23527.000000,0.000000
-7.21150002,-7.91725003,-0.70300000,107,121,85,2.000000,1.000000,215.322596,31413.000000,0.000000
-7.20925000,-7.91825001,-0.70275002,103,118,88,2.000000,1.000000,215.302042,33772.000000,0.000000
-7.20650002,-7.91925000,-0.70824998,129,142,69,1.000000,1.000000,215.281504,40740.000000,0.000000
-7.20474997,-7.92075001,-0.70750003,140,156,87,1.000000,1.000000,215.260950,40194.000000,0.000000
-7.20449999,-7.91900002,-0.70550006,131,146,88,1.000000,1.000000,215.260950,38731.000000,0.000000
-7.21325001,-7.91425001,-0.70649999,105,117,77,2.000000,1.000000,215.343149,34799.000000,0.000000
-7.20900002,-7.91575002,-0.70800000,122,135,78,1.000000,1.000000,215.302057,39583.000000,0.000000
-7.21325001,-7.91425001,-0.70425003,120,133,94,2.000000,1.000000,215.343149,31959.000000,0.000000
-7.20600000,-7.91449999,-0.70649999,121,134,81,1.000000,1.000000,215.281504,39408.000000,0.000000
-7.20124999,-7.91049998,-0.70725005,145,162,92,2.000000,1.000000,215.240396,32461.000000,0.000000
-7.20575002,-7.91250001,-0.70450001,103,119,90,2.000000,1.000000,215.281488,37049.000000,0.000000
-7.21199998,-7.92374997,-0.69950002,117,132,94,2.000000,1.000000,215.322596,22937.000000,0.000000
-7.21374998,-7.91825001,-0.69849997,121,133,86,2.000000,1.000000,215.343134,12320.000000,0.000000
-7.20900002,-7.91750001,-0.70049994,100,116,84,2.000000,1.000000,215.302042,25318.000000,0.000000
-7.19874999,-7.91374998,-0.70474999,150,164,82,2.000000,1.000000,215.219843,19769.000000,0.000000
-7.19675002,-7.91275000,-0.70199996,141,159,79,2.000000,1.000000,215.199289,24226.000000,0.000000
-7.19525001,-7.92425000,-0.69724994,132,155,82,2.000000,1.000000,215.178736,34558.000000,0.000000
-7.19750002,-7.91949998,-0.69349998,110,133,71,2.000000,1.000000,215.199274,34340.000000,0.000000
-7.21475002,-7.90275001,-0.71299999,97,105,51,2.000000,1.000000,215.363703,31478.000000,0.000000
-7.21475002,-7.90275001,-0.71050005,110,118,73,2.000000,1.000000,215.363703,33663.000000,0.000000
-7.21599999,-7.88899999,-0.71050005,125,136,88,2.000000,1.000000,215.384241,35367.000000,0.000000
-7.21575001,-7.88475000,-0.71375006,124,132,89,2.000000,1.000000,215.384256,34930.000000,0.000000
-7.21524999,-7.90675001,-0.70725005,128,137,99,2.000000,1.000000,215.363703,33575.000000,0.000000
-7.21475002,-7.90275001,-0.70550006,129,141,92,2.000000,1.000000,215.363687,29141.000000,0.000000
-7.20325002,-7.90624999,-0.70550006,107,125,89,2.000000,1.000000,215.260950,37114.000000,0.000000
-7.20025000,-7.90100001,-0.70649999,128,146,93,2.000000,1.000000,215.240396,30495.000000,0.000000
-7.20525000,-7.90500002,-0.70349997,82,97,70,2.000000,1.000000,215.281488,32068.000000,0.000000
-7.21425000,-7.89899998,-0.70374995,130,142,86,2.000000,1.000000,215.363687,21124.000000,0.000000
-7.19724998,-7.89649998,-0.69849997,99,120,68,2.000000,1.000000,215.219828,34012.000000,0.000000
-7.21599999,-7.88850003,-0.70800000,125,136,76,2.000000,1.000000,215.384241,33444.000000,0.000000
-7.21599999,-7.88550000,-0.70374995,119,126,51,2.000000,1.000000,215.384241,18415.000000,0.000000
-7.20150003,-7.88899999,-0.70649999,76,93,62,2.000000,1.000000,215.260935,34930.000000,0.000000
-7.20400003,-7.89300000,-0.70349997,79,95,66,2.000000,1.000000,215.281488,23243.000000,0.000000
-7.21550003,-7.88225000,-0.70674997,124,134,62,2.000000,1.000000,215.384241,28114.000000,0.000000
-7.20075002,-7.88025003,-0.70575004,74,92,58,2.000000,1.000000,215.260935,31172.000000,0.000000
-7.20275000,-7.88074999,-0.70324998,96,110,77,2.000000,1.000000,215.281488,13937.000000,0.000000
-7.20124999,-7.88800000,-0.69925004,99,111,76,2.000000,1.000000,215.260935,19179.000000,0.000000
-7.19874999,-7.88775002,-0.69950002,111,127,84,2.000000,1.000000,215.240381,30757.000000,0.000000
-7.20850000,-7.96224998,-0.67749994,104,106,68,3.000000,1.000000,215.260920,15138.000000,0.000000
-7.20825002,-7.95875000,-0.68049996,107,114,81,2.000000,1.000000,215.260920,20162.000000,0.000000
-7.20575002,-7.95724999,-0.68125003,113,124,83,2.000000,1.000000,215.240381,33007.000000,0.000000
-7.20124999,-7.95775001,-0.67874997,128,130,68,2.000000,1.000000,215.199274,26781.000000,0.000000
-7.19899997,-7.95824998,-0.68100005,120,133,73,2.000000,1.000000,215.178720,31216.000000,0.000000
-7.20049998,-7.95125001,-0.68500000,112,132,71,2.000000,1.000000,215.199274,37857.000000,0.000000
-7.20449999,-7.94550001,-0.68600004,110,127,83,2.000000,1.000000,215.240381,32308.000000,0.000000
-7.20650002,-7.94174998,-0.68650001,99,112,77,2.000000,1.000000,215.260935,17934.000000,0.000000
-7.20100001,-7.95474999,-0.68174999,115,127,70,2.000000,1.000000,215.199274,35476.000000,0.000000
-7.20275000,-7.95300000,-0.68275004,108,122,74,2.000000,1.000000,215.219828,36874.000000,0.000000
-7.20549998,-7.95474999,-0.67925005,126,127,76,2.000000,1.000000,215.240366,27087.000000,0.000000
-7.20275000,-7.95450001,-0.68000000,128,132,77,2.000000,1.000000,215.219828,31915.000000,0.000000
-7.20299998,-7.95649998,-0.67724996,153,150,81,2.000000,1.000000,215.219812,18699.000000,0.000000
-7.19549999,-7.95200001,-0.68750005,135,158,81,2.000000,1.000000,215.158182,39648.000000,0.000000
-7.19324997,-7.94674998,-0.69250005,142,163,71,2.000000,1.000000,215.137644,38228.000000,0.000000
-7.19500002,-7.94450002,-0.69125002,135,159,76,2.000000,1.000000,215.158182,38316.000000,0.000000
-7.19775000,-7.94824999,-0.68775003,125,150,84,2.000000,1.000000,215.178736,37573.000000,0.000000
-7.19825003,-7.95350002,-0.68425005,126,146,84,2.000000,1.000000,215.178720,37442.000000,0.000000
-7.20575002,-7.95875000,-0.67625003,152,150,85,3.000000,1.000000,215.240366,13522.000000,0.000000
-7.20124999,-7.93900000,-0.68775003,102,121,70,2.000000,1.000000,215.219828,35039.000000,0.000000
-7.19649997,-7.93575000,-0.69250005,126,150,81,2.000000,1.000000,215.178736,37114.000000,0.000000
-7.16325000,-8.10149999,-0.60999995,126,138,92,2.000000,1.000000,214.726557,14657.000000,0.000000
-7.16499999,-8.09499999,-0.60774999,135,152,105,2.000000,1.000000,214.747095,23395.000000,0.000000
-7.16475001,-8.09299999,-0.60575002,126,144,97,2.000000,1.000000,214.747095,24138.000000,0.000000
-7.16774997,-8.09874999,-0.60275000,117,137,86,2.000000,1.000000,214.767649,12233.000000,0.000000
-7.16774997,-8.09775000,-0.60075002,117,137,90,2.000000,1.000000,214.767649,15378.000000,0.000000
-7.16475001,-8.09374999,-0.60324996,117,137,84,3.000000,1.000000,214.747095,23723.000000,0.000000
-7.16749999,-8.09574999,-0.59875005,123,140,97,2.000000,1.000000,214.767633,12473.000000,0.000000
-7.16475001,-8.09425001,-0.59875005,118,136,89,2.000000,1.000000,214.747095,22544.000000,0.000000
-7.16424999,-8.09124999,-0.60149997,114,132,83,3.000000,1.000000,214.747095,24269.000000,0.000000
-7.16099998,-8.09850000,-0.60974997,131,143,93,2.000000,1.000000,214.706003,20119.000000,0.000000
-7.16225001,-8.09425001,-0.60875004,134,147,99,2.000000,1.000000,214.726557,25602.000000,0.000000
-7.16225001,-8.09499999,-0.60624998,131,146,98,2.000000,1.000000,214.726541,28900.000000,0.000000
-7.16000000,-8.09200000,-0.60624998,121,133,80,2.000000,1.000000,214.706003,31041.000000,0.000000
-7.16225001,-8.09400000,-0.60425001,121,137,87,2.000000,1.000000,214.726541,28879.000000,0.000000
-7.16000000,-8.09225001,-0.60400002,109,121,76,1.000000,1.000000,214.705988,30888.000000,0.000000
-7.15774998,-8.09275000,-0.60375004,103,111,67,2.000000,1.000000,214.685450,33925.000000,0.000000
-7.16000000,-8.09249999,-0.60174995,103,116,74,2.000000,1.000000,214.705988,30015.000000,0.000000
-7.15524998,-8.09400000,-0.60200005,127,134,92,1.000000,1.000000,214.664896,37049.000000,0.000000
-7.15750000,-8.09075000,-0.60174995,107,117,79,1.000000,1.000000,214.685434,34580.000000,0.000000
-7.16150001,-8.08725001,-0.60299998,109,125,79,2.000000,1.000000,214.726541,28616.000000,0.000000
-7.16174999,-8.08875000,-0.60050004,103,120,75,2.000000,1.000000,214.726541,26694.000000,0.000000
-7.16174999,-8.08950000,-0.59824996,116,133,86,2.000000,1.000000,214.726541,28311.000000,0.000000
-7.16000000,-8.09100001,-0.59949999,96,111,72,2.000000,1.000000,214.705988,29621.000000,0.000000
-7.15750000,-8.09124999,-0.59925001,102,117,82,2.000000,1.000000,214.685434,35345.000000,0.000000
-7.15975002,-8.09075000,-0.59750002,102,119,76,2.000000,1.000000,214.705988,32767.000000,0.000000
-7.15725002,-8.09025001,-0.59725004,95,111,71,2.000000,1.000000,214.685434,35716.000000,0.000000
-7.15500000,-8.08999999,-0.60025006,121,132,99,2.000000,1.000000,214.664881,37857.000000,0.000000
-7.15300003,-8.08900001,-0.59799998,120,138,94,1.000000,1.000000,214.644327,36393.000000,0.000000
-7.15475002,-8.08799999,-0.59824996,118,134,98,1.000000,1.000000,214.664881,37158.000000,0.000000
-7.16825000,-8.10324999,-0.59275001,123,136,82,2.000000,1.000000,214.767633,12036.000000,0.000000
-7.16725001,-8.09550001,-0.59649997,124,139,92,2.000000,1.000000,214.767633,11883.000000,0.000000
-7.16450003,-8.09299999,-0.59649997,140,157,105,2.000000,1.000000,214.747080,23527.000000,0.000000
-7.16475001,-8.09475001,-0.59174996,139,155,84,2.000000,1.000000,214.747080,18087.000000,0.000000
-7.16424999,-8.09075000,-0.59474998,134,152,88,2.000000,1.000000,214.747080,23243.000000,0.000000
-7.16075000,-8.09824999,-0.58925002,138,151,80,2.000000,1.000000,214.705973,13107.000000,0.000000
-7.16174999,-8.08875000,-0.59600001,134,152,94,2.000000,1.000000,214.726526,31456.000000,0.000000
-7.16174999,-8.09100001,-0.59324997,132,149,80,2.000000,1.000000,214.726526,26563.000000,0.000000
-7.16000000,-8.08924999,-0.59524994,122,140,82,2.000000,1.000000,214.705988,33029.000000,0.000000
-7.15725002,-8.08900001,-0.59524994,107,125,74,2.000000,1.000000,214.685434,34624.000000,0.000000
-7.15975002,-8.08850001,-0.59324997,130,147,78,2.000000,1.000000,214.705973,28464.000000,0.000000
-7.16174999,-8.09150000,-0.59100001,141,155,81,2.000000,1.000000,214.726526,15051.000000,0.000000
-7.15475002,-8.08875000,-0.59600001,120,137,94,2.000000,1.000000,214.664881,35585.000000,0.000000
-7.15250000,-8.08474999,-0.59649997,120,140,89,1.000000,1.000000,214.644327,34668.000000,0.000000
-7.15000001,-8.08625000,-0.59125000,138,149,91,1.000000,1.000000,214.623774,38796.000000,0.000000
-7.15674999,-8.08400001,-0.59375005,123,139,74,2.000000,1.000000,214.685434,27218.000000,0.000000
-7.15650001,-8.08250000,-0.59174996,139,150,82,2.000000,1.000000,214.685419,20031.000000,0.000000
-7.15349999,-8.08000000,-0.59499996,126,142,84,1.000000,1.000000,214.664881,31915.000000,0.000000
-7.15374997,-8.08024999,-0.59275001,136,146,83,2.000000,1.000000,214.664881,29862.000000,0.000000
-7.15175000,-8.07925000,-0.59499996,124,142,84,1.000000,1.000000,214.644327,33051.000000,0.000000
-7.15199998,-8.08200001,-0.59225004,139,150,89,2.000000,1.000000,214.644327,34668.000000,0.000000
-7.14949998,-8.08175000,-0.58950000,138,142,84,1.000000,1.000000,214.623774,38534.000000,0.000000
-7.15325001,-8.07825001,-0.59075003,159,164,103,2.000000,1.000000,214.664865,29010.000000,0.000000
-7.15599999,-8.08000000,-0.58974998,159,164,98,2.000000,1.000000,214.685419,17956.000000,0.000000
-7.15325001,-8.07724999,-0.58875006,175,174,117,2.000000,1.000000,214.664865,29032.000000,0.000000
-7.15175000,-8.07974999,-0.59050005,151,156,97,2.000000,1.000000,214.644327,34624.000000,0.000000
-7.14925000,-8.08050000,-0.58750003,158,154,91,1.000000,1.000000,214.623774,38425.000000,0.000000
-7.15575001,-8.07750001,-0.58775001,178,177,121,2.000000,1.000000,214.685419,14046.000000,0.000000
-7.15124998,-8.07750001,-0.58849996,176,175,117,2.000000,1.000000,214.644312,32417.000000,0.000000
-7.15300003,-8.07324999,-0.58699995,202,200,151,2.000000,1.000000,214.664865,25602.000000,0.000000
-7.15075001,-8.07199999,-0.58699995,220,215,162,2.000000,1.000000,214.644312,28900.000000,0.000000
-7.15325001,-8.07500001,-0.58450001,201,199,155,2.000000,1.000000,214.664865,18175.000000,0.000000
-7.14850000,-8.07375001,-0.58625000,177,172,113,1.000000,1.000000,214.623758,36393.000000,0.000000
-7.28450000,-7.86725002,-0.70874994,148,162,108,2.000000,1.000000,215.980188,21735.000000,0.000000
-7.28200001,-7.86650001,-0.70950001,134,144,96,2.000000,1.000000,215.959650,31522.000000,0.000000
-7.28450000,-7.86575001,-0.70674997,151,168,111,3.000000,1.000000,215.980188,19988.000000,0.000000
-7.28200001,-7.86625003,-0.70699995,135,147,97,2.000000,1.000000,215.959635,28857.000000,0.000000
-7.28224999,-7.86924999,-0.70400005,148,160,110,4.000000,1.000000,215.959635,19179.000000,0.000000
-7.36550000,-7.80075001,-0.74525004,91,120,65,2.000000,1.000000,216.699488,22150.000000,0.000000
-7.36375001,-7.80550002,-0.74149995,99,123,70,2.000000,1.000000,216.678934,16776.000000,0.000000
-7.36574999,-7.80199998,-0.74225002,99,126,70,3.000000,1.000000,216.699472,12451.000000,0.000000
-7.35624999,-7.80075001,-0.75050002,97,119,76,2.000000,1.000000,216.617289,37573.000000,0.000000
-7.35374999,-7.80475002,-0.75200003,91,110,73,2.000000,1.000000,216.596750,35235.000000,0.000000
-7.35100001,-7.80625003,-0.74974995,94,111,76,1.000000,1.000000,216.576197,37289.000000,0.000000
-7.35374999,-7.80599998,-0.74924999,94,116,76,2.000000,1.000000,216.596735,37202.000000,0.000000
-7.34875000,-7.80349999,-0.74974995,97,113,84,1.000000,1.000000,216.555643,38010.000000,0.000000
-7.35650000,-7.80900001,-0.74124997,120,141,94,3.000000,1.000000,216.617273,19376.000000,0.000000
-7.35400000,-7.80950003,-0.74350005,83,106,60,2.000000,1.000000,216.596735,33182.000000,0.000000
-7.36100000,-7.80500000,-0.74649995,98,116,74,1.000000,1.000000,216.658380,36328.000000,0.000000
-7.35650000,-7.80250000,-0.74750000,93,116,70,2.000000,1.000000,216.617289,36677.000000,0.000000
-7.35100001,-7.80524998,-0.74750000,93,113,76,2.000000,1.000000,216.576181,37311.000000,0.000000
-7.35100001,-7.80424999,-0.74525004,88,109,67,2.000000,1.000000,216.576181,34624.000000,0.000000
-7.34900001,-7.80550002,-0.74675005,97,116,82,2.000000,1.000000,216.555643,37354.000000,0.000000
-7.35350001,-7.80300002,-0.74725001,89,112,69,2.000000,1.000000,216.596735,35257.000000,0.000000
-7.35100001,-7.80449997,-0.74250000,89,106,66,2.000000,1.000000,216.576181,32439.000000,0.000000
-7.34900001,-7.80625003,-0.74400001,96,112,74,2.000000,1.000000,216.555628,34602.000000,0.000000
-7.35350001,-7.80050003,-0.74274998,90,110,65,2.000000,1.000000,216.596735,28027.000000,0.000000
-7.34875000,-7.80325001,-0.74225002,95,110,69,2.000000,1.000000,216.555628,29228.000000,0.000000
-7.36350000,-7.79750000,-0.75574999,67,81,58,1.000000,1.000000,216.678949,39452.000000,0.000000
-7.36524999,-7.79374998,-0.75424998,84,101,67,3.000000,1.000000,216.699488,37398.000000,0.000000
-7.36324999,-7.79400002,-0.75400000,76,91,59,2.000000,1.000000,216.678949,36983.000000,0.000000
-7.36324999,-7.79675000,-0.75075000,94,112,74,2.000000,1.000000,216.678934,34820.000000,0.000000
-7.36500001,-7.79350000,-0.75175004,96,117,76,2.000000,1.000000,216.699488,32658.000000,0.000000
-7.37525001,-7.79024999,-0.75325006,115,139,85,3.000000,1.000000,216.781687,22849.000000,0.000000
-7.37775001,-7.78850000,-0.75550001,102,127,75,3.000000,1.000000,216.802240,17323.000000,0.000000
-7.37250000,-7.78724997,-0.75424998,103,131,78,3.000000,1.000000,216.761148,29949.000000,0.000000
-7.37500000,-7.78825002,-0.75099998,110,136,79,2.000000,1.000000,216.781687,13849.000000,0.000000
-7.37224999,-7.78675001,-0.75200003,108,136,81,2.000000,1.000000,216.761133,23439.000000,0.000000
-7.36774999,-7.79199999,-0.75599998,88,111,72,2.000000,1.000000,216.720041,37660.000000,0.000000
-7.37050000,-7.79000001,-0.75624996,87,113,68,2.000000,1.000000,216.740595,34449.000000,0.000000
-7.36774999,-7.78900002,-0.75400000,87,111,66,3.000000,1.000000,216.720041,35017.000000,0.000000
-7.37024999,-7.78724997,-0.75424998,97,124,73,3.000000,1.000000,216.740595,31522.000000,0.000000
-7.36774999,-7.79075002,-0.75124996,90,116,68,2.000000,1.000000,216.720041,28595.000000,0.000000
-7.37050000,-7.78850000,-0.75149994,101,128,73,2.000000,1.000000,216.740595,24138.000000,0.000000
-7.36550000,-7.79800003,-0.74824994,93,115,71,2.000000,1.000000,216.699488,27983.000000,0.000000
-7.36324999,-7.79650002,-0.74824994,96,116,73,2.000000,1.000000,216.678934,31609.000000,0.000000
-7.36800000,-7.79475003,-0.74774998,90,119,64,2.000000,1.000000,216.720041,15466.000000,0.000000
-7.36324999,-7.79524999,-0.74599998,91,117,65,3.000000,1.000000,216.678934,27393.000000,0.000000
-7.36074999,-7.79725002,-0.75574999,94,104,81,1.000000,1.000000,216.658396,39910.000000,0.000000
-7.36074999,-7.79725002,-0.75325006,84,98,66,1.000000,1.000000,216.658396,38447.000000,0.000000
-7.35800001,-7.79675000,-0.75424998,104,118,86,1.000000,1.000000,216.637842,37901.000000,0.000000
-7.35600001,-7.79725002,-0.75375002,97,114,77,2.000000,1.000000,216.617289,36939.000000,0.000000
-7.35824999,-7.79925000,-0.75124996,95,112,74,2.000000,1.000000,216.637842,38206.000000,0.000000
-7.35824999,-7.79975002,-0.74875002,101,120,78,1.000000,1.000000,216.637842,37267.000000,0.000000
-7.36050001,-7.79449998,-0.75124996,91,107,69,1.000000,1.000000,216.658396,36175.000000,0.000000
-7.35624999,-7.79975002,-0.74550002,105,129,81,3.000000,1.000000,216.617289,29927.000000,0.000000
-7.35800001,-7.79750000,-0.74649995,107,130,84,3.000000,1.000000,216.637827,31216.000000,0.000000
-7.36050001,-7.79549997,-0.74599998,101,123,78,3.000000,1.000000,216.658380,29315.000000,0.000000
-7.36074999,-7.79925000,-0.74274998,111,132,84,3.000000,1.000000,216.658380,19179.000000,0.000000
-7.35824999,-7.80000000,-0.74350005,122,143,97,3.000000,1.000000,216.637827,21102.000000,0.000000
-7.35075000,-7.80375003,-0.74025004,111,126,86,2.000000,1.000000,216.576181,26366.000000,0.000000
-7.27974999,-7.86575001,-0.71149998,118,124,80,2.000000,1.000000,215.939096,34209.000000,0.000000
-7.27700001,-7.86325001,-0.71225005,123,132,91,2.000000,1.000000,215.918543,30976.000000,0.000000
-7.27475000,-7.86500000,-0.70999997,141,145,105,2.000000,1.000000,215.897989,15946.000000,0.000000
-7.27000001,-7.86374997,-0.71299999,158,164,81,2.000000,1.000000,215.856897,13041.000000,0.000000
-7.26075000,-7.87024998,-0.71100002,103,105,67,2.000000,1.000000,215.774698,16121.000000,0.000000
-7.26324999,-7.86725002,-0.71299999,120,124,75,2.000000,1.000000,215.795252,18196.000000,0.000000
-7.26025000,-7.86475002,-0.71450000,96,100,67,2.000000,1.000000,215.774698,28180.000000,0.000000
-7.25825000,-7.86424999,-0.71425002,92,97,65,2.000000,1.000000,215.754145,31544.000000,0.000000
-7.25850001,-7.86774998,-0.71100002,115,115,69,2.000000,1.000000,215.754145,23942.000000,0.000000
-7.25549999,-7.86400001,-0.71400004,107,114,57,2.000000,1.000000,215.733591,37333.000000,0.000000
-7.25275001,-7.86349999,-0.71450000,129,138,71,1.000000,1.000000,215.713053,38643.000000,0.000000
-7.27450001,-7.86075001,-0.71349996,151,160,113,2.000000,1.000000,215.898004,24946.000000,0.000000
-7.27974999,-7.86150002,-0.70999997,136,145,97,2.000000,1.000000,215.939096,33488.000000,0.000000
-7.27700001,-7.86124997,-0.71024995,137,140,101,2.000000,1.000000,215.918543,26803.000000,0.000000
-7.27250001,-7.86199998,-0.71275001,151,159,100,2.000000,1.000000,215.877451,15291.000000,0.000000
